Filnavn,Dato,Verdi_1,Verdi_2,Verdi_3,Verdi_4,Verdi_5,Verdi_6,Verdi_7,Verdi_8
Dagsalgsrapportnovember23.pdf,27,11,13,12,526,"61,13",7891,861,12908
Dagsalgsrapportnovember23.pdf,15,14,640,"59,28",5118,1079,8634,1703,10337
Dagsalgsrapportnovember23.pdf,8,13,476,"60,85",5233,782,8599,477,9076
Dagsalgsrapportnovember23.pdf,11,15,592,"62,41",9479,949,15187,1616,16803
Dagsalgsrapportnovember23.pdf,16,14,453,"65,02",6339,696,9749,595,10344
Dagsalgsrapportnovember23.pdf,14,16,559,"59,98",10063,932,16778,3958,20736
Dagsalgsrapportnovember23.pdf,18,15,430,"59,45",8590,722,14449,750,15199
Dagsalgsrapportnovember23.pdf,20,17,554,"58,37",4983,949,8537,1570,10107
Dagsalgsrapportnovember23.pdf,9,16,463,"60,94",6940,759,11388,225,11613
Dagsalgsrapportnovember23.pdf,15,18,513,"62,33",12304,823,19741,3411,23152
Dagsalgsrapportnovember23.pdf,24,17,435,"60,85",7829,715,12866,297,13162
Dagsalgsrapportnovember23.pdf,18,19,501,"62,69",11523,799,18382,6426,24807
Dagsalgsrapportnovember23.pdf,23,18,20,19,311,"50,23",12746,619,25374
Dagsalgsrapportnovember23.pdf,21,347,"55,27",17009,628,30776,2858,33634,49
Dagsalgsrapportnovember23.pdf,20,292,"51,08",15784,572,30903,1498,32402,54
Dagsalgsrapportnovember23.pdf,22,306,"52,40",13173,585,25138,4729,29866,43
Dagsalgsrapportnovember23.pdf,21,291,"50,72",16855,573,33229,1776,35005,58
Dagsalgsrapportnovember23.pdf,23,338,"49,38",15563,685,31514,2834,34349,46
Dagsalgsrapportnovember23.pdf,22,339,"54,85",17970,618,32762,1358,34120,53
Dagsalgsrapportnovember23.pdf,24,303,"53,70",12713,564,23674,4151,27825,42
Dagsalgsrapportnovember23.pdf,23,298,"49,01",16989,608,34663,2381,37044,57
Dagsalgsrapportnovember23.pdf,25,301,"52,55",18038,572,34328,4306,38634,60
Dagsalgsrapportnovember23.pdf,24,325,"52,50",19489,619,37123,2462,39586,60
Dagsalgsrapportnovember23.pdf,26,319,"54,98",14652,579,26652,3722,30374,46
Dagsalgsrapportnovember23.pdf,25,27,26,427,"58,69",5975,727,10181,614
Dagsalgsrapportnovember23.pdf,14,28,440,"66,00",8354,666,12658,2167,14826
Dagsalgsrapportnovember23.pdf,19,27,415,"58,80",3736,706,6354,398,6752
Dagsalgsrapportnovember23.pdf,9,29,501,"60,51",8011,827,13238,1392,14630
Dagsalgsrapportnovember23.pdf,16,28,472,"60,30",6602,782,10949,888,11837
Dagsalgsrapportnovember23.pdf,14,30,495,"60,63",13373,817,22058,4099,26158
Dagsalgsrapportnovember23.pdf,27,29,412,"62,86",9056,655,14406,5852,20258
Dagsalgsrapportnovember23.pdf,22,30,-----------------------------------------------------------------,-----------------------------------------------------------------,372,"55,59",213656,668,384337
Dagsalgsrapportnovember23.pdf,3,"-1,09",-5803,19,Rek,"-1,09",-4202,-14,"-0,93"
Dagsalgsrapportnovember24.pdf,1,Side,10:21,Kl.,5.03.26,Dato,LIS010,***,DAGSALGSRAPPORT
Dagsalgsrapportnovember24.pdf,31,1,510,"61,38",13769,831,22431,3206,25638
Dagsalgsrapportnovember24.pdf,27,2,586,"59,10",19328,991,32702,2411,35113
Dagsalgsrapportnovember24.pdf,3,377,"57,49",2642,656,4595,2615,7210,7
Dagsalgsrapportnovember24.pdf,1,500,"61,28",18489,815,30170,2603,32774,37
Dagsalgsrapportnovember24.pdf,4,523,"60,18",9943,870,16522,1155,17677,19
Dagsalgsrapportnovember24.pdf,2,5,3,406,"63,96",7308,635,11426,3444
Dagsalgsrapportnovember24.pdf,18,6,414,"52,61",6618,786,12580,640,13220
Dagsalgsrapportnovember24.pdf,16,4,401,"60,41",4415,664,7308,6230,13538
Dagsalgsrapportnovember24.pdf,11,7,406,"54,40",4870,746,8953,446,9399
Dagsalgsrapportnovember24.pdf,12,5,566,"60,19",7927,941,13170,1560,14730
Dagsalgsrapportnovember24.pdf,14,8,417,"53,69",7506,777,13979,2661,16640
Dagsalgsrapportnovember24.pdf,18,6,468,"59,61",5612,785,9414,2312,11726
Dagsalgsrapportnovember24.pdf,12,9,408,"54,39",6127,751,11266,1690,12955
Dagsalgsrapportnovember24.pdf,15,7,608,"60,91",13973,997,22941,3338,26278
Dagsalgsrapportnovember24.pdf,23,10,516,"59,03",14956,874,25337,5462,30799
Dagsalgsrapportnovember24.pdf,29,8,564,"60,65",15221,930,25098,7227,32326
Dagsalgsrapportnovember24.pdf,27,11,411,"54,31",13566,757,24981,4198,29179
Dagsalgsrapportnovember24.pdf,9,12,10,640,"59,28",5118,1079,8634,1703
Dagsalgsrapportnovember24.pdf,8,13,435,"59,03",6956,737,11785,1857,13642
Dagsalgsrapportnovember24.pdf,16,11,592,"62,41",9479,949,15187,1616,16803
Dagsalgsrapportnovember24.pdf,16,14,412,"61,54",6592,670,10712,1542,12254
Dagsalgsrapportnovember24.pdf,16,12,559,"59,98",10063,932,16778,3958,20736
Dagsalgsrapportnovember24.pdf,18,15,431,"55,78",5604,773,10047,1322,11369
Dagsalgsrapportnovember24.pdf,13,13,554,"58,37",4983,949,8537,1570,10107
Dagsalgsrapportnovember24.pdf,9,16,511,"60,01",11751,851,19581,518,20099
Dagsalgsrapportnovember24.pdf,23,14,513,"62,33",12304,823,19741,3411,23152
Dagsalgsrapportnovember24.pdf,24,17,516,"59,42",13425,869,22594,1758,24353
Dagsalgsrapportnovember24.pdf,26,15,501,"62,69",11523,799,18382,6426,24807
Dagsalgsrapportnovember24.pdf,23,18,599,"63,32",15563,945,24580,4243,28823
Dagsalgsrapportnovember24.pdf,26,16,19,17,347,"55,27",17009,628,30776
Dagsalgsrapportnovember24.pdf,20,477,"59,14",10493,806,17742,4375,22118,22
Dagsalgsrapportnovember24.pdf,18,306,"52,40",13173,585,25138,4729,29866,43
Dagsalgsrapportnovember24.pdf,21,478,"59,22",11479,808,19382,1946,21328,24
Dagsalgsrapportnovember24.pdf,19,338,"49,38",15563,685,31514,2834,34349,46
Dagsalgsrapportnovember24.pdf,22,487,"59,72",14118,815,23642,1520,25162,29
Dagsalgsrapportnovember24.pdf,20,303,"53,70",12713,564,23674,4151,27825,42
Dagsalgsrapportnovember24.pdf,23,489,"63,32",10753,772,16982,5147,22130,22
Dagsalgsrapportnovember24.pdf,21,301,"52,55",18038,572,34328,4306,38634,60
Dagsalgsrapportnovember24.pdf,24,445,"61,00",14240,730,23344,5504,28848,32
Dagsalgsrapportnovember24.pdf,22,319,"54,98",14652,579,26652,3722,30374,46
Dagsalgsrapportnovember24.pdf,25,517,"59,40",14480,871,24378,1510,25888,28
Dagsalgsrapportnovember24.pdf,23,26,24,440,"66,00",8354,666,12658,2167
Dagsalgsrapportnovember24.pdf,19,27,417,"56,88",12941,734,22751,4056,26807
Dagsalgsrapportnovember24.pdf,31,25,501,"60,51",8011,827,13238,1392,14630
Dagsalgsrapportnovember24.pdf,16,28,314,"52,25",9747,602,18654,3391,22046
Dagsalgsrapportnovember24.pdf,31,26,495,"60,63",13373,817,22058,4099,26158
Dagsalgsrapportnovember24.pdf,27,29,315,"50,28",11957,626,23781,1677,25458
Dagsalgsrapportnovember24.pdf,27,412,"62,86",9056,655,14406,5852,20258,22
Dagsalgsrapportnovember24.pdf,30,434,"54,05",10856,803,20086,6421,26506,25
Dagsalgsrapportnovember24.pdf,28,365,"55,71",21182,656,38024,5111,43135,58
Dagsalgsrapportnovember24.pdf,29,386,"54,71",13137,706,24012,5116,29128,34
Dagsalgsrapportnovember24.pdf,30,-----------------------------------------------------------------,-----------------------------------------------------------------,440,"58,39",308445,754,528240,90198
Dagsalgsrapportnovember24.pdf,19,"-0,38",-1887,9,Rek,"-0,93",-4913,-30,"-1,09"
Dagsalgsrapportnovember25.pdf,1,Side,10:33,Kl.,5.03.26,Dato,LIS010,***,DAGSALGSRAPPORT
Dagsalgsrapportnovember25.pdf,7,1,523,"60,18",9943,870,16522,1155,17677
Dagsalgsrapportnovember25.pdf,19,2,356,"50,13",18537,711,36974,4972,41946
Dagsalgsrapportnovember25.pdf,1,3,2,414,"52,61",6618,786,12580,640
Dagsalgsrapportnovember25.pdf,16,4,299,"42,28",15548,707,36778,2569,39346
Dagsalgsrapportnovember25.pdf,3,406,"54,40",4870,746,8953,446,9399,12
Dagsalgsrapportnovember25.pdf,5,589,"58,98",9430,999,15987,1780,17767,16
Dagsalgsrapportnovember25.pdf,4,417,"53,69",7506,777,13979,2661,16640,18
Dagsalgsrapportnovember25.pdf,6,453,"57,44",4981,788,8671,1796,10467,11
Dagsalgsrapportnovember25.pdf,5,408,"54,39",6127,751,11266,1690,12955,15
Dagsalgsrapportnovember25.pdf,7,451,"57,05",7669,791,13443,4766,18210,17
Dagsalgsrapportnovember25.pdf,6,516,"59,03",14956,874,25337,5462,30799,29
Dagsalgsrapportnovember25.pdf,8,416,"56,29",9975,738,17719,4610,22329,24
Dagsalgsrapportnovember25.pdf,7,411,"54,31",13566,757,24981,4198,29179,33
Dagsalgsrapportnovember25.pdf,9,436,"53,75",12636,811,23507,4489,27996,29
Dagsalgsrapportnovember25.pdf,8,10,9,435,"59,03",6956,737,11785,1857
Dagsalgsrapportnovember25.pdf,16,11,339,"55,72",7790,608,13980,529,14509
Dagsalgsrapportnovember25.pdf,23,10,412,"61,54",6592,670,10712,1542,12254
Dagsalgsrapportnovember25.pdf,16,12,461,"54,56",8291,844,15197,1678,16875
Dagsalgsrapportnovember25.pdf,18,11,431,"55,78",5604,773,10047,1322,11369
Dagsalgsrapportnovember25.pdf,13,13,537,"60,97",11277,881,18497,1173,19670
Dagsalgsrapportnovember25.pdf,21,12,511,"60,01",11751,851,19581,518,20099
Dagsalgsrapportnovember25.pdf,23,14,577,"61,19",8080,943,13205,4032,17237
Dagsalgsrapportnovember25.pdf,14,13,516,"59,42",13425,869,22594,1758,24353
Dagsalgsrapportnovember25.pdf,26,15,513,"58,46",15387,877,26322,1742,28063
Dagsalgsrapportnovember25.pdf,30,14,599,"63,32",15563,945,24580,4243,28823
Dagsalgsrapportnovember25.pdf,26,16,490,"55,67",17165,881,30834,6107,36941
Dagsalgsrapportnovember25.pdf,15,17,16,477,"59,14",10493,806,17742,4375
Dagsalgsrapportnovember25.pdf,22,18,472,"63,35",9922,746,15663,1636,17299
Dagsalgsrapportnovember25.pdf,21,17,478,"59,22",11479,808,19382,1946,21328
Dagsalgsrapportnovember25.pdf,24,19,519,"59,23",14545,877,24555,2283,26838
Dagsalgsrapportnovember25.pdf,28,18,487,"59,72",14118,815,23642,1520,25162
Dagsalgsrapportnovember25.pdf,29,20,540,"58,86",19976,917,33940,7865,41805
Dagsalgsrapportnovember25.pdf,19,489,"63,32",10753,772,16982,5147,22130,22
Dagsalgsrapportnovember25.pdf,21,394,"55,72",14193,708,25474,2157,27630,36
Dagsalgsrapportnovember25.pdf,20,445,"61,00",14240,730,23344,5504,28848,32
Dagsalgsrapportnovember25.pdf,22,271,"43,37",14354,624,33097,5581,38678,53
Dagsalgsrapportnovember25.pdf,21,517,"59,40",14480,871,24378,1510,25888,28
Dagsalgsrapportnovember25.pdf,23,343,"48,11",20587,713,42790,3182,45971,60
Dagsalgsrapportnovember25.pdf,22,24,23,417,"56,88",12941,734,22751,4056
Dagsalgsrapportnovember25.pdf,31,25,268,"41,02",17707,654,43170,3471,46642
Dagsalgsrapportnovember25.pdf,24,314,"52,25",9747,602,18654,3391,22046,31
Dagsalgsrapportnovember25.pdf,26,341,"49,48",17715,689,35803,5281,41084,52
Dagsalgsrapportnovember25.pdf,25,315,"50,28",11957,626,23781,1677,25458,38
Dagsalgsrapportnovember25.pdf,27,269,"42,47",10510,635,24746,2146,26892,39
Dagsalgsrapportnovember25.pdf,26,434,"54,05",10856,803,20086,6421,26506,25
Dagsalgsrapportnovember25.pdf,28,296,"46,40",13613,638,29341,3406,32747,46
Dagsalgsrapportnovember25.pdf,27,365,"55,71",21182,656,38024,5111,43135,58
Dagsalgsrapportnovember25.pdf,29,295,"47,17",20948,625,44406,4511,48918,71
Dagsalgsrapportnovember25.pdf,28,386,"54,71",13137,706,24012,5116,29128,34
Dagsalgsrapportnovember25.pdf,30,299,"47,14",16426,634,34847,2761,37608,55
Dagsalgsrapportnovember25.pdf,8,"-0,76",-5031,14,Rek,"-0,97",-4783,-30,"-0,69"
Dagsalgsrapportoktober23.pdf,1,Side,10:12,Kl.,5.03.26,Dato,LIS010,***,DAGSALGSRAPPORT
Dagsalgsrapportoktober23.pdf,22,2 1,1,355,"53,29",3905,666,7327,400
Dagsalgsrapportoktober23.pdf,11,3,443,"61,51",6646,720,10805,4200,15005
Dagsalgsrapportoktober23.pdf,15,2,443,"56,80",7980,781,14050,426,14475
Dagsalgsrapportoktober23.pdf,18,4,447,"60,30",7146,741,11851,4221,16072
Dagsalgsrapportoktober23.pdf,16,3,405,"50,42",6878,802,13642,1421,15063
Dagsalgsrapportoktober23.pdf,17,5,341,"64,74",4086,526,6311,922,7233
Dagsalgsrapportoktober23.pdf,12,4,312,"58,02",2804,537,4833,352,5185
Dagsalgsrapportoktober23.pdf,9,6,408,"57,20",6118,713,10696,4142,14838
Dagsalgsrapportoktober23.pdf,15,5,412,"57,38",7006,718,12210,371,12582
Dagsalgsrapportoktober23.pdf,17,7,531,"56,48",3183,939,5636,3350,8986
Dagsalgsrapportoktober23.pdf,6,6,382,"55,80",4579,684,8206,290,8496
Dagsalgsrapportoktober23.pdf,12,8,516,"58,18",7226,887,12421,4078,16498
Dagsalgsrapportoktober23.pdf,14,7,9,8,385,"57,27",5386,672,9405
Dagsalgsrapportoktober23.pdf,14,10,432,"58,89",6046,733,10267,681,10948
Dagsalgsrapportoktober23.pdf,14,9,299,"53,62",3294,558,6143,858,7001
Dagsalgsrapportoktober23.pdf,11,11,436,"59,80",7407,729,12386,1834,14221
Dagsalgsrapportoktober23.pdf,17,10,151,"32,40",15058,465,46482,826,47308
Dagsalgsrapportoktober23.pdf,12,474,"55,27",5213,857,9431,1709,11140,11
Dagsalgsrapportoktober23.pdf,11,176,"36,36",12819,483,35255,1399,36654,73
Dagsalgsrapportoktober23.pdf,13,438,"58,54",5698,749,9734,2316,12050,13
Dagsalgsrapportoktober23.pdf,12,187,"37,89",14927,492,39391,1614,41006,80
Dagsalgsrapportoktober23.pdf,14,362,"60,12",5428,602,9028,2206,11234,15
Dagsalgsrapportoktober23.pdf,13,193,"36,19",14472,533,39985,778,40763,75
Dagsalgsrapportoktober23.pdf,15,486,"60,05",12138,808,20212,3588,23800,25
Dagsalgsrapportoktober23.pdf,14,16,15,390,"53,14",8193,734,15418,979
Dagsalgsrapportoktober23.pdf,21,17,477,"62,45",8115,764,12994,1054,14048
Dagsalgsrapportoktober23.pdf,17,16,334,"47,87",7017,698,14658,873,15530
Dagsalgsrapportoktober23.pdf,21,18,435,"61,67",8698,705,14105,3934,18039
Dagsalgsrapportoktober23.pdf,20,17,446,"53,20",10269,839,19304,271,19575
Dagsalgsrapportoktober23.pdf,23,19,425,"60,30",7228,705,11986,2031,14018
Dagsalgsrapportoktober23.pdf,17,18,330,"52,82",11866,624,22465,690,23154
Dagsalgsrapportoktober23.pdf,20,230,"45,47",12640,505,27799,6088,33887,55
Dagsalgsrapportoktober23.pdf,19,343,"48,75",11645,703,23889,994,24883,34
Dagsalgsrapportoktober23.pdf,21,299,"50,21",17670,596,35189,1850,37038,59
Dagsalgsrapportoktober23.pdf,20,329,"48,09",15453,684,32137,1271,33408,47
Dagsalgsrapportoktober23.pdf,22,251,"48,65",24554,515,50472,6110,56582,98
Dagsalgsrapportoktober23.pdf,21,23,22,378,"61,05",4536,619,7430,611
Dagsalgsrapportoktober23.pdf,12,24,493,"59,11",11343,834,19190,991,20182
Dagsalgsrapportoktober23.pdf,23,23,427,"56,48",7251,755,12838,601,13439
Dagsalgsrapportoktober23.pdf,17,25,475,"62,23",8554,764,13746,2990,16735
Dagsalgsrapportoktober23.pdf,18,24,419,"58,57",5027,715,8582,622,9204
Dagsalgsrapportoktober23.pdf,12,26,521,"61,76",10933,843,17703,2569,20272
Dagsalgsrapportoktober23.pdf,21,25,447,"64,86",1788,689,2757,245,3002
Dagsalgsrapportoktober23.pdf,4,27,504,"61,31",8066,822,13155,2850,16005
Dagsalgsrapportoktober23.pdf,16,26,490,"58,65",5883,836,10030,656,10686
Dagsalgsrapportoktober23.pdf,12,28,582,"58,85",8153,990,13854,3010,16863
Dagsalgsrapportoktober23.pdf,14,27,467,"62,98",7474,742,11866,478,12344
Dagsalgsrapportoktober23.pdf,16,29,564,"59,35",14664,950,24707,2887,27594
Dagsalgsrapportoktober23.pdf,26,28,30,29,416,"58,03",5402,716,9310
Dagsalgsrapportoktober23.pdf,13,31,494,"58,93",19252,838,32670,3157,35826
Dagsalgsrapportoktober23.pdf,30,577,"58,70",16734,983,28509,1801,30310,29
Dagsalgsrapportoktober23.pdf,31,-----------------------------------------------------------------,-----------------------------------------------------------------,288,"47,28",209471,609,443020,18832
Dagsalgsrapportoktober23.pdf,8,"-0,53",-2379,11,Rek,"-0,25",-1127,-4,"-1,57"
Dagsalgsrapportoktober24.pdf,1,Side,10:20,Kl.,5.03.26,Dato,LIS010,***,DAGSALGSRAPPORT
Dagsalgsrapportoktober24.pdf,1,443,"61,51",6646,720,10805,4200,15005,15
Dagsalgsrapportoktober24.pdf,2,447,"60,30",7146,741,11851,4221,16072,16
Dagsalgsrapportoktober24.pdf,3,378,"56,42",6434,671,11404,662,12066,17
Dagsalgsrapportoktober24.pdf,1,341,"64,74",4086,526,6311,922,7233,12
Dagsalgsrapportoktober24.pdf,4,426,"56,49",4682,754,8289,2061,10350,11
Dagsalgsrapportoktober24.pdf,2,408,"57,20",6118,713,10696,4142,14838,15
Dagsalgsrapportoktober24.pdf,5,284,"52,29",2554,543,4884,2330,7214,9
Dagsalgsrapportoktober24.pdf,3,531,"56,48",3183,939,5636,3350,8986,6
Dagsalgsrapportoktober24.pdf,6,577,"57,26",9237,1008,16132,5121,21253,16
Dagsalgsrapportoktober24.pdf,4,516,"58,18",7226,887,12421,4078,16498,14
Dagsalgsrapportoktober24.pdf,7,585,"64,18",10522,911,16395,4121,20516,18
Dagsalgsrapportoktober24.pdf,5,8,6,432,"58,89",6046,733,10267,681
Dagsalgsrapportoktober24.pdf,14,9,443,"57,38",6200,772,10806,4810,15616
Dagsalgsrapportoktober24.pdf,14,7,436,"59,80",7407,729,12386,1834,14221
Dagsalgsrapportoktober24.pdf,17,10,528,"61,03",4222,865,6918,751,7670
Dagsalgsrapportoktober24.pdf,8,8,474,"55,27",5213,857,9431,1709,11140
Dagsalgsrapportoktober24.pdf,11,11,537,"59,68",9132,900,15301,1097,16398
Dagsalgsrapportoktober24.pdf,17,9,438,"58,54",5698,749,9734,2316,12050
Dagsalgsrapportoktober24.pdf,13,12,467,"59,58",7011,784,11766,2870,14636
Dagsalgsrapportoktober24.pdf,15,10,362,"60,12",5428,602,9028,2206,11234
Dagsalgsrapportoktober24.pdf,15,13,449,"59,43",10321,755,17368,2397,19765
Dagsalgsrapportoktober24.pdf,23,11,486,"60,05",12138,808,20212,3588,23800
Dagsalgsrapportoktober24.pdf,25,14,448,"58,11",11199,771,19274,3926,23199
Dagsalgsrapportoktober24.pdf,25,12,15,13,477,"62,45",8115,764,12994
Dagsalgsrapportoktober24.pdf,17,16,534,"63,39",8542,842,13476,3675,17151
Dagsalgsrapportoktober24.pdf,16,14,435,"61,67",8698,705,14105,3934,18039
Dagsalgsrapportoktober24.pdf,20,17,433,"54,14",6068,801,11207,4415,15622
Dagsalgsrapportoktober24.pdf,14,15,425,"60,30",7228,705,11986,2031,14018
Dagsalgsrapportoktober24.pdf,17,18,495,"53,31",7918,928,14854,2132,16986
Dagsalgsrapportoktober24.pdf,16,16,230,"45,47",12640,505,27799,6088,33887
Dagsalgsrapportoktober24.pdf,19,179,"34,06",9851,526,28922,2518,31441,55
Dagsalgsrapportoktober24.pdf,17,299,"50,21",17670,596,35189,1850,37038,59
Dagsalgsrapportoktober24.pdf,20,282,"47,95",16099,589,33577,4046,37623,57
Dagsalgsrapportoktober24.pdf,18,251,"48,65",24554,515,50472,6110,56582,98
Dagsalgsrapportoktober24.pdf,21,262,"46,85",20159,559,43029,6620,49649,77
Dagsalgsrapportoktober24.pdf,19,22,639,"66,57",1277,959,1918,1918,2
Dagsalgsrapportoktober24.pdf,20,493,"59,11",11343,834,19190,991,20182,23
Dagsalgsrapportoktober24.pdf,23,394,"53,72",11438,734,21292,-217,21075,29
Dagsalgsrapportoktober24.pdf,21,475,"62,23",8554,764,13746,2990,16735,18
Dagsalgsrapportoktober24.pdf,24,430,"52,30",9470,823,18109,2140,20249,22
Dagsalgsrapportoktober24.pdf,22,521,"61,76",10933,843,17703,2569,20272,21
Dagsalgsrapportoktober24.pdf,25,260,"47,44",4947,549,10428,2352,12780,19
Dagsalgsrapportoktober24.pdf,23,504,"61,31",8066,822,13155,2850,16005,16
Dagsalgsrapportoktober24.pdf,26,552,"58,86",12699,938,21574,2245,23819,23
Dagsalgsrapportoktober24.pdf,24,582,"58,85",8153,990,13854,3010,16863,14
Dagsalgsrapportoktober24.pdf,27,428,"55,71",8995,769,16146,1456,17602,21
Dagsalgsrapportoktober24.pdf,25,564,"59,35",14664,950,24707,2887,27594,26
Dagsalgsrapportoktober24.pdf,28,374,"55,92",8972,669,16046,1584,17630,24
Dagsalgsrapportoktober24.pdf,26,29,27,494,"58,93",19252,838,32670,3157
Dagsalgsrapportoktober24.pdf,30,429,"56,82",8153,755,14349,1085,15434,19
Dagsalgsrapportoktober24.pdf,28,577,"58,70",16734,983,28509,1801,30310,29
Dagsalgsrapportoktober24.pdf,31,375,"55,38",6005,678,10842,2923,13766,16
Dagsalgsrapportoktober24.pdf,29,326,"50,98",5861,639,11496,2706,14202,18
Dagsalgsrapportoktober24.pdf,30,360,"53,61",3240,671,6043,2600,8643,9
Dagsalgsrapportoktober24.pdf,31,-----------------------------------------------------------------,-----------------------------------------------------------------,405,"56,86",252939,712,444858,74566
Dagsalgsrapportoktober24.pdf,11,"-0,95",-4103,12,Rek,"-1,57",-6991,-21,"-0,51"
Dagsalgsrapportoktober25.pdf,1,Side,10:32,Kl.,5.03.26,Dato,LIS010,***,DAGSALGSRAPPORT
Dagsalgsrapportoktober25.pdf,17,1,426,"56,49",4682,754,8289,2061,10350
Dagsalgsrapportoktober25.pdf,11,2,420,"54,21",7566,775,13957,783,14740
Dagsalgsrapportoktober25.pdf,18,1,284,"52,29",2554,543,4884,2330,7214
Dagsalgsrapportoktober25.pdf,9,3,451,"57,17",6768,789,11838,2318,14157
Dagsalgsrapportoktober25.pdf,15,2,577,"57,26",9237,1008,16132,5121,21253
Dagsalgsrapportoktober25.pdf,16,4,496,"62,88",7940,789,12627,3489,16116
Dagsalgsrapportoktober25.pdf,16,3,585,"64,18",10522,911,16395,4121,20516
Dagsalgsrapportoktober25.pdf,18,5,344,"52,96",8594,649,16227,1665,17892
Dagsalgsrapportoktober25.pdf,25,4,6,5,443,"57,38",6200,772,10806
Dagsalgsrapportoktober25.pdf,14,7,366,"57,39",3663,638,6382,3022,9405
Dagsalgsrapportoktober25.pdf,10,6,528,"61,03",4222,865,6918,751,7670
Dagsalgsrapportoktober25.pdf,8,8,461,"64,98",6460,710,9942,897,10839
Dagsalgsrapportoktober25.pdf,14,7,537,"59,68",9132,900,15301,1097,16398
Dagsalgsrapportoktober25.pdf,17,9,617,"54,93",9257,1123,16852,1429,18281
Dagsalgsrapportoktober25.pdf,15,8,467,"59,58",7011,784,11766,2870,14636
Dagsalgsrapportoktober25.pdf,15,10,389,"52,30",5452,745,10424,5896,16320
Dagsalgsrapportoktober25.pdf,14,9,449,"59,43",10321,755,17368,2397,19765
Dagsalgsrapportoktober25.pdf,23,11,638,"65,32",6380,977,9768,3145,12913
Dagsalgsrapportoktober25.pdf,10,10,448,"58,11",11199,771,19274,3926,23199
Dagsalgsrapportoktober25.pdf,25,12,440,"60,72",6163,725,10150,326,10475
Dagsalgsrapportoktober25.pdf,14,11,13,12,534,"63,39",8542,842,13476
Dagsalgsrapportoktober25.pdf,16,14,370,"61,41",4441,603,7232,347,7579
Dagsalgsrapportoktober25.pdf,12,13,433,"54,14",6068,801,11207,4415,15622
Dagsalgsrapportoktober25.pdf,14,15,439,"58,29",6145,753,10542,3383,13926
Dagsalgsrapportoktober25.pdf,14,14,495,"53,31",7918,928,14854,2132,16986
Dagsalgsrapportoktober25.pdf,16,16,334,"48,75",11339,684,23260,3326,26586
Dagsalgsrapportoktober25.pdf,15,179,"34,06",9851,526,28922,2518,31441,55
Dagsalgsrapportoktober25.pdf,17,275,"42,08",10990,653,26117,4041,30158,40
Dagsalgsrapportoktober25.pdf,16,282,"47,95",16099,589,33577,4046,37623,57
Dagsalgsrapportoktober25.pdf,18,420,"51,79",19757,812,38149,1424,39573,47
Dagsalgsrapportoktober25.pdf,17,262,"46,85",20159,559,43029,6620,49649,77
Dagsalgsrapportoktober25.pdf,19,254,"42,52",16517,598,38844,2988,41832,65
Dagsalgsrapportoktober25.pdf,18,639,"66,57",1277,959,1918,1918,2,20
Dagsalgsrapportoktober25.pdf,19,394,"53,72",11438,734,21292,-217,21075,29
Dagsalgsrapportoktober25.pdf,21,413,"53,84",10319,767,19167,1575,20742,25
Dagsalgsrapportoktober25.pdf,20,430,"52,30",9470,823,18109,2140,20249,22
Dagsalgsrapportoktober25.pdf,22,336,"53,37",8725,629,16349,3002,19351,26
Dagsalgsrapportoktober25.pdf,21,260,"47,44",4947,549,10428,2352,12780,19
Dagsalgsrapportoktober25.pdf,23,434,"54,81",10404,791,18983,2734,21717,24
Dagsalgsrapportoktober25.pdf,22,552,"58,86",12699,938,21574,2245,23819,23
Dagsalgsrapportoktober25.pdf,24,466,"53,43",10729,873,20080,1874,21955,23
Dagsalgsrapportoktober25.pdf,23,428,"55,71",8995,769,16146,1456,17602,21
Dagsalgsrapportoktober25.pdf,25,417,"55,73",10004,748,17950,2629,20578,24
Dagsalgsrapportoktober25.pdf,24,374,"55,92",8972,669,16046,1584,17630,24
Dagsalgsrapportoktober25.pdf,26,424,"55,44",17402,766,31391,3918,35309,41
Dagsalgsrapportoktober25.pdf,25,27,748,"62,37",748,1199,1199,1199,1
Dagsalgsrapportoktober25.pdf,26,429,"56,82",8153,755,14349,1085,15434,19
Dagsalgsrapportoktober25.pdf,28,349,"49,77",6982,701,14028,2139,16167,20
Dagsalgsrapportoktober25.pdf,27,375,"55,38",6005,678,10842,2923,13766,16
Dagsalgsrapportoktober25.pdf,29,377,"56,48",5660,668,10022,2186,12207,15
Dagsalgsrapportoktober25.pdf,28,326,"50,98",5861,639,11496,2706,14202,18
Dagsalgsrapportoktober25.pdf,30,382,"51,57",15671,741,30390,4170,34560,41
Dagsalgsrapportoktober25.pdf,29,360,"53,61",3240,671,6043,2600,8643,9
Dagsalgsrapportoktober25.pdf,31,311,"46,50",16168,669,34771,2869,37640,52
Dagsalgsrapportoktober25.pdf,30,424,"52,23",16110,812,30843,1038,31882,38
Dagsalgsrapportoktober25.pdf,31,-----------------------------------------------------------------,-----------------------------------------------------------------,379,"53,54",231204,708,431846,72427
Dagsalgsrapportoktober25.pdf,12,"-0,62",-3163,12,Rek,"-0,51",-2214,-10,"-0,89"
Dagsalgsrapportseptember23.pdf,1,Side,10:11,Kl.,5.03.26,Dato,LIS010,***,DAGSALGSRAPPORT
Dagsalgsrapportseptember23.pdf,25,1,258,"48,25",5163,535,10700,406,11106
Dagsalgsrapportseptember23.pdf,20,2,457,"60,07",8690,761,14466,2384,16850
