År,Måned,Dag,Antall_par,Omsetning_sko,Omsetning_tilbehor,Omsetning_total,Dekningsgrad_prosent,Snittpris_sko,Filnavn
2024,Mai,12,69.0,46609.0,5183.0,51792.0,58.79,675.0,Dagsalgsrapportmai24.pdf
2024,Mai,10,60.0,34568.0,7009.0,41577.0,54.59,576.0,Dagsalgsrapportmai24.pdf
2024,Mai,13,38.0,24970.0,3106.0,28075.0,60.45,657.0,Dagsalgsrapportmai24.pdf
2024,Mai,11,9715.0,31562.0,723.0,49897.0,12.0,63.25,Dagsalgsrapportmai24.pdf
2024,Mai,15,43.0,24558.0,1021.0,25578.0,60.6,571.0,Dagsalgsrapportmai24.pdf
2024,Mai,13,106.0,68515.0,5573.0,74088.0,63.85,646.0,Dagsalgsrapportmai24.pdf
2024,Mai,16,53.0,33494.0,3920.0,37414.0,59.47,632.0,Dagsalgsrapportmai24.pdf
2024,Mai,14,58722.0,667.0,50667.0,8054.0,400.0,30392.0,Dagsalgsrapportmai24.pdf
2024,Mai,15,80782.0,644.0,75291.0,5490.0,378.0,44222.0,Dagsalgsrapportmai24.pdf
2024,Mai,16,37.0,28330.0,6494.0,34825.0,62.19,766.0,Dagsalgsrapportmai24.pdf
2024,Mai,19,20745.0,788.0,17342.0,3402.0,485.0,10664.0,Dagsalgsrapportmai24.pdf
2024,Mai,22,30993.0,590.0,25966.0,5027.0,357.0,15714.0,Dagsalgsrapportmai24.pdf
2024,Mai,18,898.0,7470.0,691.0,12446.0,19.0,60.02,Dagsalgsrapportmai24.pdf
2024,Mai,18,1492.0,8154.0,643.0,13503.0,20.0,60.39,Dagsalgsrapportmai24.pdf
2024,Mai,21,20726.0,763.0,18301.0,2426.0,431.0,10348.0,Dagsalgsrapportmai24.pdf
2024,Mai,24,20540.0,850.0,18710.0,1830.0,503.0,11072.0,Dagsalgsrapportmai24.pdf
2024,Mai,22,21978.0,719.0,19418.0,2560.0,412.0,11128.0,Dagsalgsrapportmai24.pdf
2024,Mai,27,19870.0,701.0,17532.0,2338.0,422.0,10548.0,Dagsalgsrapportmai24.pdf
2024,Mai,25,30702.0,636.0,26088.0,4614.0,366.0,15000.0,Dagsalgsrapportmai24.pdf
2024,Mai,23,40.0,27368.0,3134.0,30502.0,62.52,684.0,Dagsalgsrapportmai24.pdf
2024,Mai,26,47.0,27379.0,4158.0,31538.0,58.62,583.0,Dagsalgsrapportmai24.pdf
2024,Mai,24,27.0,16938.0,4397.0,21335.0,62.11,627.0,Dagsalgsrapportmai24.pdf
2024,Mai,27,38.0,26330.0,6282.0,32612.0,57.73,693.0,Dagsalgsrapportmai24.pdf
2024,Mai,25,26765.0,58.64,15696.0,595.0,26.0,349.0,Dagsalgsrapportmai24.pdf
2024,Mai,27,41.0,29826.0,1526.0,31352.0,54.9,727.0,Dagsalgsrapportmai24.pdf
2024,Mai,30,25.0,13701.0,3620.0,17321.0,59.83,548.0,Dagsalgsrapportmai24.pdf
2024,Mai,28,22.0,12918.0,5271.0,18190.0,59.19,587.0,Dagsalgsrapportmai24.pdf
2024,Mai,31,18.0,9866.0,2055.0,11922.0,57.58,548.0,Dagsalgsrapportmai24.pdf
2024,Mai,29,18.0,10042.0,3538.0,13581.0,54.51,558.0,Dagsalgsrapportmai24.pdf
2024,Mai,30,38.0,24498.0,3292.0,27790.0,57.94,645.0,Dagsalgsrapportmai24.pdf
2024,Mai,31,90958.0,343872.0,668.0,573545.0,,59.96,Dagsalgsrapportmai24.pdf
2024,Mai,12,-0.95,-0.45,-2581.0,-14.0,-901.0,,Dagsalgsrapportmai24.pdf
2025,Mai,1,44.0,32285.0,3489.0,35774.0,58.9,734.0,Dagsalgsrapportmai25.pdf
2025,Mai,2,30330.0,588.0,25894.0,4437.0,350.0,15393.0,Dagsalgsrapportmai25.pdf
2025,Mai,3,60.0,37935.0,5175.0,43110.0,55.06,632.0,Dagsalgsrapportmai25.pdf
2025,Mai,2,49.0,31594.0,2787.0,34381.0,58.31,645.0,Dagsalgsrapportmai25.pdf
2025,Mai,4,35.0,24573.0,1507.0,26080.0,60.26,702.0,Dagsalgsrapportmai25.pdf
2025,Mai,3,4250.0,13643.0,663.0,23212.0,4.0,58.78,Dagsalgsrapportmai25.pdf
2025,Mai,6,31.0,22448.0,2792.0,25240.0,59.66,724.0,Dagsalgsrapportmai25.pdf
2025,Mai,5,23.0,15294.0,2542.0,17835.0,61.1,665.0,Dagsalgsrapportmai25.pdf
2025,Mai,7,23.0,18910.0,786.0,19695.0,60.34,822.0,Dagsalgsrapportmai25.pdf
2025,Mai,6,28.0,20282.0,2999.0,23282.0,56.71,724.0,Dagsalgsrapportmai25.pdf
2025,Mai,8,27.0,15686.0,3641.0,19327.0,53.86,581.0,Dagsalgsrapportmai25.pdf
2025,Mai,7,18352.0,700.0,12602.0,5750.0,418.0,7517.0,Dagsalgsrapportmai25.pdf
2025,Mai,18,51792.0,675.0,46609.0,5183.0,397.0,27400.0,Dagsalgsrapportmai25.pdf
2025,Mai,10,31.0,23313.0,3919.0,27232.0,52.47,752.0,Dagsalgsrapportmai25.pdf
2025,Mai,9,38.0,24970.0,3106.0,28075.0,60.45,657.0,Dagsalgsrapportmai25.pdf
2025,Mai,11,61.0,36305.0,2525.0,38830.0,55.4,595.0,Dagsalgsrapportmai25.pdf
2025,Mai,10,1021.0,14882.0,571.0,24558.0,11.0,60.6,Dagsalgsrapportmai25.pdf
2025,Mai,13,53.0,36161.0,4062.0,40222.0,54.99,682.0,Dagsalgsrapportmai25.pdf
2025,Mai,12,53.0,33494.0,3920.0,37414.0,59.47,632.0,Dagsalgsrapportmai25.pdf
2025,Mai,14,51.0,28548.0,2616.0,31164.0,53.65,560.0,Dagsalgsrapportmai25.pdf
2025,Mai,13,76.0,50667.0,8054.0,58722.0,59.98,667.0,Dagsalgsrapportmai25.pdf
2025,Mai,15,57.0,35401.0,4172.0,39573.0,54.1,621.0,Dagsalgsrapportmai25.pdf
2025,Mai,14,117.0,75291.0,5490.0,80782.0,58.73,644.0,Dagsalgsrapportmai25.pdf
2025,Mai,16,88.0,55601.0,3162.0,58763.0,52.01,632.0,Dagsalgsrapportmai25.pdf
2025,Mai,15,88498.0,613.0,80890.0,7609.0,328.0,43298.0,Dagsalgsrapportmai25.pdf
2025,Mai,16,44.0,25966.0,5027.0,30993.0,60.52,590.0,Dagsalgsrapportmai25.pdf
2025,Mai,18,656.0,365.0,55.64,11689.0,19.0,20.0,Dagsalgsrapportmai25.pdf
2025,Mai,19,24.0,18301.0,2426.0,20726.0,56.54,763.0,Dagsalgsrapportmai25.pdf
2025,Mai,21,55.0,35134.0,2965.0,38099.0,55.26,639.0,Dagsalgsrapportmai25.pdf
2025,Mai,20,27.0,19418.0,2560.0,21978.0,57.31,719.0,Dagsalgsrapportmai25.pdf
2025,Mai,22,36.0,23655.0,1956.0,25611.0,49.77,657.0,Dagsalgsrapportmai25.pdf
2025,Mai,21,41.0,26088.0,4614.0,30702.0,57.5,636.0,Dagsalgsrapportmai25.pdf
2025,Mai,23,37.0,23110.0,5542.0,28652.0,53.23,625.0,Dagsalgsrapportmai25.pdf
2025,Mai,22,47.0,27379.0,4158.0,31538.0,58.62,583.0,Dagsalgsrapportmai25.pdf
2025,Mai,24,37.0,22227.0,3885.0,26112.0,57.77,601.0,Dagsalgsrapportmai25.pdf
2025,Mai,23,38.0,26330.0,6282.0,32612.0,57.73,693.0,Dagsalgsrapportmai25.pdf
2025,Mai,25,38.0,24582.0,2323.0,26905.0,53.55,647.0,Dagsalgsrapportmai25.pdf
2025,Mai,24,3340.0,15696.0,595.0,26765.0,25.0,58.64,Dagsalgsrapportmai25.pdf
2025,Mai,27,33.0,17922.0,5318.0,23240.0,51.86,543.0,Dagsalgsrapportmai25.pdf
2025,Mai,26,25.0,13701.0,3620.0,17321.0,59.83,548.0,Dagsalgsrapportmai25.pdf
2025,Mai,28,36.0,22604.0,3253.0,25857.0,55.83,628.0,Dagsalgsrapportmai25.pdf
2025,Mai,27,18.0,9866.0,2055.0,11922.0,57.58,548.0,Dagsalgsrapportmai25.pdf
2025,Mai,29,29.0,16420.0,5861.0,22281.0,49.25,566.0,Dagsalgsrapportmai25.pdf
2025,Mai,28,18.0,10042.0,3538.0,13581.0,54.51,558.0,Dagsalgsrapportmai25.pdf
2025,Mai,30,27790.0,645.0,24498.0,3292.0,374.0,14194.0,Dagsalgsrapportmai25.pdf
2025,Mai,31,46.0,27646.0,5137.0,32782.0,56.22,601.0,Dagsalgsrapportmai25.pdf
2025,Mai,30,26.0,15430.0,1382.0,16811.0,54.74,593.0,Dagsalgsrapportmai25.pdf
2025,Mai,31,88191.0,371911.0,643.0,632501.0,,58.8,Dagsalgsrapportmai25.pdf
2025,Mai,5,-0.31,-1.01,-6389.0,-33.0,-5553.0,,Dagsalgsrapportmai25.pdf
2023,Mars,14,2765.0,392.0,2354.0,411.0,169.0,1012.0,Dagsalgsrapportmars23.pdf
2023,Mars,6,18164.0,382.0,17173.0,991.0,112.0,5041.0,Dagsalgsrapportmars23.pdf
2023,Mars,1,9.0,4732.0,157.0,4889.0,45.25,526.0,Dagsalgsrapportmars23.pdf
2023,Mars,3,44.0,14108.0,363.0,14471.0,22.5,321.0,Dagsalgsrapportmars23.pdf
2023,Mars,2,13.0,4946.0,724.0,5670.0,38.76,380.0,Dagsalgsrapportmars23.pdf
2023,Mars,4,276.0,69799.0,1702.0,71502.0,-22.18,253.0,Dagsalgsrapportmars23.pdf
2023,Mars,3,24.0,9994.0,634.0,10627.0,46.89,416.0,Dagsalgsrapportmars23.pdf
2023,Mars,5,116.0,30398.0,1684.0,32082.0,-6.02,262.0,Dagsalgsrapportmars23.pdf
2023,Mars,4,639.0,336.0,52.55,3020.0,1.0,5.0,Dagsalgsrapportmars23.pdf
2023,Mars,9,814.0,1547.0,388.0,4268.0,6.0,36.25,Dagsalgsrapportmars23.pdf
2023,Mars,11,14072.0,402.0,12854.0,1218.0,220.0,7052.0,Dagsalgsrapportmars23.pdf
2023,Mars,7,19.0,9633.0,254.0,9887.0,47.24,507.0,Dagsalgsrapportmars23.pdf
2023,Mars,9,32.0,14782.0,4279.0,19062.0,52.65,462.0,Dagsalgsrapportmars23.pdf
2023,Mars,8,13.0,6350.0,305.0,6655.0,42.67,488.0,Dagsalgsrapportmars23.pdf
2023,Mars,10,22.0,9066.0,1314.0,10380.0,40.08,412.0,Dagsalgsrapportmars23.pdf
2023,Mars,9,18.0,7433.0,160.0,7593.0,44.52,413.0,Dagsalgsrapportmars23.pdf
2023,Mars,11,32.0,16750.0,1888.0,18638.0,57.94,523.0,Dagsalgsrapportmars23.pdf
2023,Mars,10,27.0,11631.0,520.0,12151.0,48.15,431.0,Dagsalgsrapportmars23.pdf
2023,Mars,12,22.0,12702.0,3425.0,16127.0,54.51,577.0,Dagsalgsrapportmars23.pdf
2023,Mars,11,337.0,4596.0,422.0,9714.0,12.0,47.31,Dagsalgsrapportmars23.pdf
2023,Mars,23,3921.0,735.0,3676.0,245.0,425.0,2123.0,Dagsalgsrapportmars23.pdf
2023,Mars,5,9747.0,452.0,9498.0,250.0,195.0,4096.0,Dagsalgsrapportmars23.pdf
2023,Mars,21,6941.0,899.0,5395.0,1546.0,555.0,3330.0,Dagsalgsrapportmars23.pdf
2023,Mars,6,13453.0,506.0,13150.0,302.0,220.0,5719.0,Dagsalgsrapportmars23.pdf
2023,Mars,26,13002.0,727.0,10908.0,2094.0,442.0,6635.0,Dagsalgsrapportmars23.pdf
2023,Mars,15,20141.0,577.0,19618.0,523.0,282.0,9601.0,Dagsalgsrapportmars23.pdf
2023,Mars,17,10.0,7160.0,2100.0,9260.0,60.99,716.0,Dagsalgsrapportmars23.pdf
2023,Mars,16,36.0,20849.0,601.0,21450.0,46.3,579.0,Dagsalgsrapportmars23.pdf
2023,Mars,18,10.0,7232.0,990.0,8222.0,61.26,723.0,Dagsalgsrapportmars23.pdf
2023,Mars,17,53.0,26102.0,862.0,26964.0,47.74,492.0,Dagsalgsrapportmars23.pdf
2023,Mars,19,16.0,11747.0,2055.0,13802.0,61.73,734.0,Dagsalgsrapportmars23.pdf
2023,Mars,18,86.0,4334.0,553.0,7190.0,19.0,60.28,Dagsalgsrapportmars23.pdf
2023,Mars,13,11750.0,746.0,8951.0,2798.0,441.0,5292.0,Dagsalgsrapportmars23.pdf
2023,Mars,12,7638.0,676.0,7431.0,207.0,394.0,4331.0,Dagsalgsrapportmars23.pdf
2023,Mars,11,10514.0,589.0,8828.0,1686.0,375.0,5622.0,Dagsalgsrapportmars23.pdf
2023,Mars,15,9090.0,524.0,8907.0,182.0,308.0,5242.0,Dagsalgsrapportmars23.pdf
2023,Mars,17,5610.0,668.0,4674.0,935.0,413.0,2889.0,Dagsalgsrapportmars23.pdf
2023,Mars,7,12667.0,703.0,11950.0,717.0,412.0,7009.0,Dagsalgsrapportmars23.pdf
2023,Mars,17,20706.0,489.0,18105.0,2602.0,158.0,5834.0,Dagsalgsrapportmars23.pdf
2023,Mars,23,23.0,13862.0,198.0,14059.0,59.57,603.0,Dagsalgsrapportmars23.pdf
2023,Mars,25,23.0,10360.0,2614.0,12974.0,35.46,450.0,Dagsalgsrapportmars23.pdf
2023,Mars,24,39.0,23378.0,772.0,24150.0,58.74,599.0,Dagsalgsrapportmars23.pdf
2023,Mars,26,35.0,14884.0,3510.0,18394.0,32.5,425.0,Dagsalgsrapportmars23.pdf
2023,Mars,25,783.0,10447.0,692.0,17980.0,26.0,58.1,Dagsalgsrapportmars23.pdf
2023,Mars,26,3778.0,655.0,3276.0,502.0,436.0,2181.0,Dagsalgsrapportmars23.pdf
2023,Mars,5,6100.0,567.0,5672.0,428.0,358.0,3578.0,Dagsalgsrapportmars23.pdf
2023,Mars,10,8367.0,781.0,7033.0,1334.0,514.0,4627.0,Dagsalgsrapportmars23.pdf
2023,Mars,9,13185.0,677.0,12865.0,320.0,389.0,7396.0,Dagsalgsrapportmars23.pdf
2023,Mars,19,3878.0,809.0,3236.0,642.0,550.0,2201.0,Dagsalgsrapportmars23.pdf
2023,Mars,4,12486.0,670.0,12066.0,420.0,393.0,7075.0,Dagsalgsrapportmars23.pdf
2023,Mars,18,4077.0,869.0,3477.0,600.0,569.0,2274.0,Dagsalgsrapportmars23.pdf
2023,Mars,4,14424.0,800.0,12803.0,1621.0,437.0,6984.0,Dagsalgsrapportmars23.pdf
2023,Mars,16,291512.0,51.4,149838.0,531.0,,273.0,Dagsalgsrapportmars23.pdf
2023,Mars,18,-1.92,-1.12,-3286.0,-10.0,-3767.0,,Dagsalgsrapportmars23.pdf
2024,Mars,1,44.0,14108.0,363.0,14471.0,22.5,321.0,Dagsalgsrapportmars24.pdf
2024,Mars,2,276.0,69799.0,1702.0,71502.0,-22.18,253.0,Dagsalgsrapportmars24.pdf
2024,Mars,3,35.0,16278.0,2374.0,18652.0,31.48,465.0,Dagsalgsrapportmars24.pdf
2024,Mars,1,116.0,30398.0,1684.0,32082.0,-6.02,262.0,Dagsalgsrapportmars24.pdf
2024,Mars,4,41.0,17737.0,5904.0,23641.0,31.61,433.0,Dagsalgsrapportmars24.pdf
2024,Mars,2,3078.0,6.0,106.0,28.47,1.0,3.0,Dagsalgsrapportmars24.pdf
2024,Mars,29,14072.0,402.0,12854.0,1218.0,220.0,7052.0,Dagsalgsrapportmars24.pdf
2024,Mars,7,21.0,9650.0,1587.0,11238.0,33.47,460.0,Dagsalgsrapportmars24.pdf
2024,Mars,5,32.0,14782.0,4279.0,19062.0,52.65,462.0,Dagsalgsrapportmars24.pdf
2024,Mars,8,19.0,9506.0,302.0,9808.0,43.91,500.0,Dagsalgsrapportmars24.pdf
2024,Mars,6,22.0,9066.0,1314.0,10380.0,40.08,412.0,Dagsalgsrapportmars24.pdf
2024,Mars,9,16.0,10788.0,1283.0,12071.0,47.56,674.0,Dagsalgsrapportmars24.pdf
2024,Mars,7,32.0,16750.0,1888.0,18638.0,57.94,523.0,Dagsalgsrapportmars24.pdf
2024,Mars,10,34.0,20282.0,2402.0,22684.0,45.72,597.0,Dagsalgsrapportmars24.pdf
2024,Mars,8,22.0,12702.0,3425.0,16127.0,54.51,577.0,Dagsalgsrapportmars24.pdf
2024,Mars,11,17.0,10639.0,1652.0,12291.0,48.51,626.0,Dagsalgsrapportmars24.pdf
2024,Mars,9,245.0,2123.0,735.0,3676.0,10.0,57.75,Dagsalgsrapportmars24.pdf
2024,Mars,5,11825.0,600.0,10798.0,1027.0,297.0,5347.0,Dagsalgsrapportmars24.pdf
2024,Mars,18,6941.0,899.0,5395.0,1546.0,555.0,3330.0,Dagsalgsrapportmars24.pdf
2024,Mars,6,10763.0,561.0,11220.0,-457.0,242.0,4841.0,Dagsalgsrapportmars24.pdf
2024,Mars,20,13002.0,727.0,10908.0,2094.0,442.0,6635.0,Dagsalgsrapportmars24.pdf
2024,Mars,15,13765.0,608.0,10336.0,3429.0,279.0,4743.0,Dagsalgsrapportmars24.pdf
2024,Mars,17,9260.0,716.0,7160.0,2100.0,437.0,4367.0,Dagsalgsrapportmars24.pdf
2024,Mars,10,21616.0,467.0,21009.0,607.0,196.0,8805.0,Dagsalgsrapportmars24.pdf
2024,Mars,14,10.0,7232.0,990.0,8222.0,61.26,723.0,Dagsalgsrapportmars24.pdf
2024,Mars,17,59.0,24166.0,2652.0,26818.0,31.97,410.0,Dagsalgsrapportmars24.pdf
2024,Mars,15,16.0,11747.0,2055.0,13802.0,61.73,734.0,Dagsalgsrapportmars24.pdf
2024,Mars,18,59.0,14858.0,2431.0,17289.0,-7.13,252.0,Dagsalgsrapportmars24.pdf
2024,Mars,16,2798.0,5292.0,746.0,8951.0,17.0,59.12,Dagsalgsrapportmars24.pdf
2024,Mars,12,18066.0,447.0,17417.0,649.0,147.0,5732.0,Dagsalgsrapportmars24.pdf
2024,Mars,18,15.0,8828.0,1686.0,10514.0,63.68,589.0,Dagsalgsrapportmars24.pdf
2024,Mars,21,18.0,7617.0,2064.0,9681.0,37.96,423.0,Dagsalgsrapportmars24.pdf
2024,Mars,19,7.0,4674.0,935.0,5610.0,61.8,668.0,Dagsalgsrapportmars24.pdf
2024,Mars,22,26.0,9190.0,1571.0,10762.0,31.2,353.0,Dagsalgsrapportmars24.pdf
2024,Mars,20,37.0,18105.0,2602.0,20706.0,32.22,489.0,Dagsalgsrapportmars24.pdf
2024,Mars,23,29.0,13029.0,2869.0,15898.0,30.39,449.0,Dagsalgsrapportmars24.pdf
2024,Mars,21,23.0,10360.0,2614.0,12974.0,35.46,450.0,Dagsalgsrapportmars24.pdf
2024,Mars,24,23.0,12146.0,3085.0,15231.0,49.72,528.0,Dagsalgsrapportmars24.pdf
2024,Mars,22,35.0,14884.0,3510.0,18394.0,32.5,425.0,Dagsalgsrapportmars24.pdf
2024,Mars,25,30.0,13354.0,2877.0,16231.0,38.04,445.0,Dagsalgsrapportmars24.pdf
2024,Mars,23,502.0,2181.0,655.0,3276.0,24.0,66.58,Dagsalgsrapportmars24.pdf
2024,Mars,5,21078.0,496.0,16860.0,4218.0,233.0,7909.0,Dagsalgsrapportmars24.pdf
2024,Mars,25,9.0,7033.0,1334.0,8367.0,65.79,781.0,Dagsalgsrapportmars24.pdf
2024,Mars,28,20.0,11270.0,3738.0,15009.0,47.28,564.0,Dagsalgsrapportmars24.pdf
2024,Mars,26,4.0,3236.0,642.0,3878.0,68.02,809.0,Dagsalgsrapportmars24.pdf
2024,Mars,29,14.0,9672.0,1277.0,10949.0,48.51,691.0,Dagsalgsrapportmars24.pdf
2024,Mars,27,4.0,3477.0,600.0,4077.0,65.4,869.0,Dagsalgsrapportmars24.pdf
2024,Mars,30,14424.0,800.0,12803.0,1621.0,437.0,6984.0,Dagsalgsrapportmars24.pdf
2024,Mars,16,946.0,7099.0,699.0,13987.0,29.0,50.75,Dagsalgsrapportmars24.pdf
2024,Mars,20,339379.0,29.63,100553.0,399.0,,118.0,Dagsalgsrapportmars24.pdf
2024,Mars,11,-1.29,-1.92,-6519.0,-158.0,-4124.0,,Dagsalgsrapportmars24.pdf
2024,Mars,23,,,,,,,Dagsalgsrapportmars24.pdf
2025,Mars,1,41.0,17737.0,5904.0,23641.0,31.61,433.0,Dagsalgsrapportmars25.pdf
2025,Mars,2,30.0,14318.0,2630.0,16948.0,39.01,477.0,Dagsalgsrapportmars25.pdf
2025,Mars,1,3045.0,3078.0,373.0,10810.0,2.0,28.47,Dagsalgsrapportmars25.pdf
2025,Mars,29,15225.0,586.0,14074.0,1150.0,261.0,6252.0,Dagsalgsrapportmars25.pdf
2025,Mars,24,11238.0,460.0,9650.0,1587.0,154.0,3230.0,Dagsalgsrapportmars25.pdf
2025,Mars,21,18336.0,658.0,17111.0,1225.0,261.0,6781.0,Dagsalgsrapportmars25.pdf
2025,Mars,26,9808.0,500.0,9506.0,302.0,220.0,4174.0,Dagsalgsrapportmars25.pdf
2025,Mars,19,13875.0,645.0,10957.0,2918.0,286.0,4859.0,Dagsalgsrapportmars25.pdf
2025,Mars,17,12071.0,674.0,10788.0,1283.0,321.0,5131.0,Dagsalgsrapportmars25.pdf
2025,Mars,16,9675.0,676.0,8793.0,882.0,346.0,4495.0,Dagsalgsrapportmars25.pdf
2025,Mars,13,22684.0,597.0,20282.0,2402.0,273.0,9274.0,Dagsalgsrapportmars25.pdf
2025,Mars,8,33.0,15030.0,1822.0,16852.0,37.7,455.0,Dagsalgsrapportmars25.pdf
2025,Mars,7,17.0,10639.0,1652.0,12291.0,48.51,626.0,Dagsalgsrapportmars25.pdf
2025,Mars,9,47.0,27584.0,3551.0,31135.0,44.04,587.0,Dagsalgsrapportmars25.pdf
2025,Mars,8,1027.0,5347.0,600.0,10798.0,9.0,49.52,Dagsalgsrapportmars25.pdf
2025,Mars,18,9222.0,457.0,8674.0,549.0,179.0,3409.0,Dagsalgsrapportmars25.pdf
2025,Mars,19,10763.0,561.0,11220.0,-457.0,242.0,4841.0,Dagsalgsrapportmars25.pdf
2025,Mars,20,15843.0,630.0,10711.0,5132.0,283.0,4819.0,Dagsalgsrapportmars25.pdf
2025,Mars,17,13765.0,608.0,10336.0,3429.0,279.0,4743.0,Dagsalgsrapportmars25.pdf
2025,Mars,17,19676.0,522.0,17232.0,2444.0,230.0,7593.0,Dagsalgsrapportmars25.pdf
2025,Mars,12,45.0,21009.0,607.0,21616.0,41.91,467.0,Dagsalgsrapportmars25.pdf
2025,Mars,14,24.0,14014.0,1601.0,15615.0,47.55,584.0,Dagsalgsrapportmars25.pdf
2025,Mars,13,59.0,24166.0,2652.0,26818.0,31.97,410.0,Dagsalgsrapportmars25.pdf
2025,Mars,15,27.0,15554.0,978.0,16532.0,49.68,576.0,Dagsalgsrapportmars25.pdf
2025,Mars,14,59.0,14858.0,2431.0,17289.0,-7.13,252.0,Dagsalgsrapportmars25.pdf
2025,Mars,16,46.0,23395.0,2351.0,25746.0,41.92,509.0,Dagsalgsrapportmars25.pdf
2025,Mars,15,649.0,5732.0,447.0,17417.0,16.0,32.91,Dagsalgsrapportmars25.pdf
2025,Mars,18,42.0,19268.0,1044.0,20312.0,34.07,459.0,Dagsalgsrapportmars25.pdf
2025,Mars,17,18.0,7617.0,2064.0,9681.0,37.96,423.0,Dagsalgsrapportmars25.pdf
2025,Mars,19,60.0,29770.0,2500.0,32270.0,39.31,496.0,Dagsalgsrapportmars25.pdf
2025,Mars,18,26.0,9190.0,1571.0,10762.0,31.2,353.0,Dagsalgsrapportmars25.pdf
2025,Mars,20,55.0,29608.0,3372.0,32980.0,44.74,538.0,Dagsalgsrapportmars25.pdf
2025,Mars,19,29.0,13029.0,2869.0,15898.0,30.39,449.0,Dagsalgsrapportmars25.pdf
2025,Mars,21,74.0,34541.0,4808.0,39349.0,33.83,467.0,Dagsalgsrapportmars25.pdf
2025,Mars,20,23.0,12146.0,3085.0,15231.0,49.72,528.0,Dagsalgsrapportmars25.pdf
2025,Mars,22,69.0,36913.0,5501.0,42414.0,41.99,535.0,Dagsalgsrapportmars25.pdf
2025,Mars,21,30.0,13354.0,2877.0,16231.0,38.04,445.0,Dagsalgsrapportmars25.pdf
2025,Mars,23,77.0,44227.0,5613.0,49840.0,48.62,574.0,Dagsalgsrapportmars25.pdf
2025,Mars,22,4218.0,7909.0,496.0,16860.0,23.0,46.91,Dagsalgsrapportmars25.pdf
2025,Mars,25,26.0,21637.0,2034.0,23671.0,50.32,832.0,Dagsalgsrapportmars25.pdf
2025,Mars,24,20.0,11270.0,3738.0,15009.0,47.28,564.0,Dagsalgsrapportmars25.pdf
2025,Mars,26,24.0,20449.0,2165.0,22614.0,51.52,852.0,Dagsalgsrapportmars25.pdf
2025,Mars,25,14.0,9672.0,1277.0,10949.0,48.51,691.0,Dagsalgsrapportmars25.pdf
2025,Mars,27,25.0,18098.0,1882.0,19980.0,51.98,724.0,Dagsalgsrapportmars25.pdf
2025,Mars,26,24412.0,707.0,22634.0,1778.0,388.0,12425.0,Dagsalgsrapportmars25.pdf
2025,Mars,27,21549.0,695.0,19462.0,2087.0,341.0,9556.0,Dagsalgsrapportmars25.pdf
2025,Mars,28,14934.0,699.0,13987.0,946.0,355.0,7099.0,Dagsalgsrapportmars25.pdf
2025,Mars,20,35496.0,688.0,32319.0,3177.0,340.0,16000.0,Dagsalgsrapportmars25.pdf
2025,Mars,29,1861.0,10185.0,743.0,19320.0,30.0,52.72,Dagsalgsrapportmars25.pdf
2025,Mars,26,322618.0,38.06,122779.0,472.0,,180.0,Dagsalgsrapportmars25.pdf
2025,Mars,14,-0.85,-1.29,-4164.0,-11.0,-5800.0,,Dagsalgsrapportmars25.pdf
2023,November,5,8787.0,764.0,8403.0,384.0,439.0,4827.0,Dagsalgsrapportnovember23.pdf
2023,November,11,34950.0,1028.0,31879.0,3071.0,613.0,18992.0,Dagsalgsrapportnovember23.pdf
2023,November,31,9886.0,867.0,9535.0,350.0,497.0,5472.0,Dagsalgsrapportnovember23.pdf
2023,November,11,25638.0,831.0,22431.0,3206.0,510.0,13769.0,Dagsalgsrapportnovember23.pdf
2023,November,27,7945.0,826.0,7433.0,512.0,497.0,4469.0,Dagsalgsrapportnovember23.pdf
2023,November,9,35113.0,991.0,32702.0,2411.0,586.0,19328.0,Dagsalgsrapportnovember23.pdf
2023,November,3,15.0,10612.0,278.0,10890.0,57.34,707.0,Dagsalgsrapportnovember23.pdf
2023,November,5,37.0,30170.0,2603.0,32774.0,61.28,815.0,Dagsalgsrapportnovember23.pdf
2023,November,4,583.0,6608.0,944.0,11326.0,5.0,58.34,Dagsalgsrapportnovember23.pdf
2023,November,12,14870.0,635.0,11426.0,3444.0,406.0,7308.0,Dagsalgsrapportnovember23.pdf
2023,November,18,6773.0,621.0,6208.0,565.0,370.0,3700.0,Dagsalgsrapportnovember23.pdf
2023,November,10,13538.0,664.0,7308.0,6230.0,401.0,4415.0,Dagsalgsrapportnovember23.pdf
2023,November,11,8275.0,683.0,8198.0,77.0,405.0,4859.0,Dagsalgsrapportnovember23.pdf
2023,November,12,14730.0,941.0,13170.0,1560.0,566.0,7927.0,Dagsalgsrapportnovember23.pdf
2023,November,14,11925.0,746.0,11188.0,737.0,436.0,6542.0,Dagsalgsrapportnovember23.pdf
2023,November,15,11726.0,785.0,9414.0,2312.0,468.0,5612.0,Dagsalgsrapportnovember23.pdf
2023,November,12,8862.0,752.0,7524.0,1338.0,466.0,4655.0,Dagsalgsrapportnovember23.pdf
2023,November,10,26278.0,997.0,22941.0,3338.0,608.0,13973.0,Dagsalgsrapportnovember23.pdf
2023,November,23,10311.0,673.0,8078.0,2233.0,417.0,5008.0,Dagsalgsrapportnovember23.pdf
2023,November,12,32326.0,930.0,25098.0,7227.0,564.0,15221.0,Dagsalgsrapportnovember23.pdf
